artist,track,date,danceability,energy,mood,track_id,mxm_track_id
Omarion,Ice Box,3/10/2007,0.74,0.79,0.8,TREEVBP128F92EF186,8145710
John Mayer,Waiting On The World To Change,3/3/2007,0.53,0.62,0.61,TRFSEYG128F42BCE7E,5475150
Robin Thicke,Lost Without U,3/31/2007,0.77,0.75,0.9,TRBHYPZ128F42639B0,5552791
Sean Kingston,Me Love,9/1/2007,0.67,0.66,0.87,TRDCLHB128F425EE4A,6365216
Rihanna,Shut Up And Drive,8/4/2007,0.72,0.56,0.74,TRGXGJF128F933B4EB,7273081
Jordin Sparks,This Is My Now,6/9/2007,0.45,0.55,0.16,TRRHEEM128F4260C68,6675963
Lloyd,Get It Shawty,6/30/2007,0.81,0.68,0.53,TRDTWBE128F429F405,8145624
Carrie Underwood,So Small,9/15/2007,0.43,0.67,0.28,TRHQVQZ12903CA528E,6585137
The-Dream,Shawty Is A 10,11/24/2007,0.79,0.28,0.39,TRCUULJ128F931FC63,6633308
Jonas Brothers,S.O.S.,9/1/2007,0.44,0.91,0.41,TRPVADD128F92D5D38,6411083
Paula DeAnda,Walk Away (Remember Me),1/6/2007,0.67,0.56,0.82,TRFNJPA128F92F325E,9617314
Maroon 5,Wake Up Call,10/6/2007,0.63,0.94,0.96,TREKZUM128F429FC76,7291631
50 Cent,I Get Money,9/29/2007,0.52,0.91,0.46,TRUYKEI128F4233659,6399689
KT Tunstall,Suddenly I See,2/10/2007,0.49,0.54,0.67,TRFPXXU128F933D7EB,9342751
Bow Wow,Outta My System,5/26/2007,0.78,0.55,0.76,TRYDJVG128F92EDE71,5748048
Boys Like Girls,The Great Escape,9/22/2007,0.4,0.92,0.4,TRBLPQA128F425AEED,5320206
Avril Lavigne,When You're Gone,9/8/2007,0.44,0.56,0.31,TRGNOBU128F92E4C4B,7651557
Hilary Duff,With Love,4/21/2007,0.85,0.93,0.96,TRWWONE128F14A4971,7978723
Christina Aguilera,Candyman,3/31/2007,0.68,0.78,0.74,TRDLWAP128F428F6B9,5380383
Hannah Montana,Life's What You Make It,7/14/2007,0.5,0.95,0.45,TRHUSLA12903CA449E,6947466
Lifehouse,First Time,9/15/2007,0.44,0.66,0.44,TRCCUKH128F429CBD5,6261446
Hannah Montana,Nobody's Perfect,7/14/2007,0.52,0.79,0.42,TRUXOXN128F4296394,6947464
Kat Deluna,Whine Up,7/28/2007,0.91,0.52,0.86,TRHXGNU128F92E3200,7370183
Katharine McPhee,Over It,4/7/2007,0.53,0.77,0.19,TRHOUPI128F930F2BD,5864122
Hinder,Better Than Me,5/5/2007,0.39,0.75,0.24,TRZRVQA128F9338FCA,4101764
will.i.am,I Got It From My Mama,9/15/2007,0.86,0.86,0.81,TRARQUR128F4240FCB,7792441
Jonas Brothers,Year 3000,3/10/2007,0.62,0.9,0.72,TRMHGPF128F426BE7F,6751293
Jennifer Lopez,Do It Well,10/27/2007,0.74,0.75,0.47,TRDABQJ128F93229F0,6545242
Martina McBride,Anyway,5/5/2007,0.47,0.47,0.27,TRKXZFT128F92C2575,6047530
50 Cent,Straight To The Bank,5/26/2007,0.85,0.46,0.62,TRPRFZG128F429A1B2,7669842
Eve,Tambourine,7/14/2007,0.77,0.86,0.48,TRUZDEL128F932C12D,7789803
Foo Fighters,The Pretender,10/13/2007,0.23,0.73,0.24,TRTEGUJ128F425B7D3,6501060
Brad Paisley,Online,10/13/2007,0.58,0.82,0.89,TRJHOAR128F92C2171,6212110
Taylor Swift,Tim McGraw,1/13/2007,0.55,0.49,0.35,TRGMZNT128F92DE267,7163522
Kanye West,Can't Tell Me Nothing,9/29/2007,0.53,0.62,0.1,TRHYZQR128F428F5C5,7005345
Billy Currington,Good Directions,5/26/2007,0.72,0.72,0.43,TRKCQHG128F92E0C1C,4321864
Keith Urban,Stupid Boy,2/24/2007,0.49,0.6,0.54,TRWMGRX128F148DEFA,5642607
Nelly,Wadsyaname,9/15/2007,0.64,0.69,0.18,TRSPNVP128F424A024,9475697
Dashboard Confessional,Stolen,5/19/2007,0.64,0.24,0.18,TROPREP128F92FCE03,6053515
Dierks Bentley,Free And Easy (Down The Road I Go),11/17/2007,0.58,0.75,0.7,TRWCXQI128F421873E,5577040
Mario,How Do I Breathe,7/21/2007,0.68,0.44,0.49,TROTFCB12903CAC741,6882885
Keith Urban,I Told You So,8/11/2007,0.62,0.88,0.73,TROVCPH128F1489186,5642603
Lily Allen,Smile,2/24/2007,0.62,0.54,0.73,TRIERRP128F427A395,9088570
Josh Turner,Firecracker,11/24/2007,0.43,0.97,0.79,TRKPBDW128F422B90E,6612730
Blue October,Into The Ocean,2/3/2007,0.44,0.69,0.22,TRSRVAK128F4282ECA,6641125
Jonas Brothers,Hold On,9/1/2007,0.47,0.9,0.79,TRDQRDW128F4255F86,6411084
Sugarland,Settlin',5/12/2007,0.61,0.92,0.6,TRQRHUG128F14A8949,6678082
Gwen Stefani,4 In The Morning,8/4/2007,0.7,0.79,0.48,TRBGNCL128F428F56F,5702387
Jay-Z,Blue Magic,10/20/2007,0.7,0.63,0.57,TRUFFFS128F93165FC,6612428
Daddy Yankee,Impacto,6/23/2007,0.8,0.87,0.84,TRHDYYG128F428F65C,6422379
Corinne Bailey Rae,Like A Star,3/3/2007,0.58,0.22,0.08,TRDAVUX12903CA44F7,4712252
India.Arie,Beautiful Flower,6/16/2007,0.45,0.14,0.34,TRAIAXU128F428BCE1,8178028
Mika,Grace Kelly,4/14/2007,0.66,0.93,0.58,TRXTXMP128EF35F7B9,8756428
Jason Aldean,Amarillo Sky,1/27/2007,0.52,0.58,0.54,TRUYKJE12903CE314B,3969737
Luke Bryan,All My Friends Say,9/29/2007,0.68,0.91,0.96,TRUWTAW128F429FEF1,7026677
Trace Adkins,Ladies Love Country Boys,3/10/2007,0.66,0.96,0.94,TRJXFSS128F423746E,5421352
Modest Mouse,Dashboard,2/17/2007,0.64,0.89,0.95,TRVNFJO128F42BC5A0,5914806
Lifehouse,From Where You Are,11/24/2007,0.5,0.45,0.41,TRVRKIS12903D07703,9594915
Gucci Mane,Freaky Gurl,12/8/2007,0.69,0.47,0.5,TREEUQR12903CCDB3F,6662101
Jason Michael Carroll,Alyssa Lies,2/24/2007,0.35,0.59,0.39,TRVKIBX128F42BCE52,5949504
Kellie Pickler,Red High Heels,2/3/2007,0.63,0.84,0.52,TRLQULO128F42BBAEC,5641872
Snow Patrol,Signal Fire,5/12/2007,0.46,0.76,0.18,TRTGMIX128EF35E2B9,6191556
Jason Aldean,Johnny Cash,8/11/2007,0.64,0.85,0.65,TRQNYMU12903CE3090,6229793
Sugarland,Everyday America,9/15/2007,0.64,0.83,0.69,TRJFKMB128F428BEB1,5641540
AFI,Love Like Winter,1/13/2007,0.58,0.91,0.48,TRZFPUI128F147A02A,6363019
Nine Inch Nails,Survivalism,3/31/2007,0.59,0.71,0.48,TRAILFA128EF349FE5,5949486
Juanes,Me Enamora,11/10/2007,0.68,0.53,0.96,TRMPMZE128F429DF35,10152309
Joe Nichols,I'll Wait For You,4/14/2007,0.5,0.41,0.34,TRWUHXR128F92FCDCA,4275532
John Mayer,Gravity,3/3/2007,0.77,0.12,0.33,TRCLWUA128F933D438,5475153
Alan Jackson,A Woman's Love,5/19/2007,0.64,0.45,0.54,TRNWPRY128F4297D6D,5535854
Craig Morgan,Little Bit Of Life,2/24/2007,0.66,0.83,0.71,TRMZOST12903CE303C,7768560
Kellie Pickler,I Wonder,8/11/2007,0.49,0.38,0.21,TRNCHML128F42BBAF0,5641876
Colbie Caillat,Mistletoe,12/15/2007,0.6,0.56,0.35,TRDNTAP128F4235B97,6806619
Brandi Carlile,The Story,4/28/2007,0.52,0.5,0.2,TRDCBLZ128F425EC1F,6005887
Craig Morgan,Tough,8/11/2007,0.56,0.52,0.19,TRRXZWF12903CE3047,7768559
30 Seconds To Mars,From Yesterday,2/24/2007,0.43,0.93,0.13,TRIZIGR128E0794B13,6338356
Amy Winehouse,You Know I'm No Good,6/23/2007,0.69,0.77,0.51,TRETXIX128F1496082,5611743
Chris Brown,Wall To Wall,6/30/2007,0.45,0.29,0.46,TRKPGXN128F425D547,8145778
Ashley Tisdale,Be Good To Me,2/24/2007,0.66,0.81,0.74,TRCSTKO12903C9A569,5913546
Norah Jones,Thinking About You,2/17/2007,0.65,0.33,0.25,TRADCDD128F1494A23,5825235
Swizz Beatz,It's Me Snitches,5/5/2007,0.71,0.93,0.14,TRTJMJQ128F428F4C9,6085645
Secondhand Serenade,Vulnerable,5/26/2007,0.4,0.38,0.42,TRQZJPG128F149BA70,4679547
Swizz Beatz,Money In The Bank,9/29/2007,0.84,0.7,0.64,TRTZASA128F424A001,6437876
Joe,If I Was Your Man,5/12/2007,0.71,0.47,0.24,TRURRLH128F4276829,6099522
Backstreet Boys,Inconsolable,9/29/2007,0.43,0.76,0.23,TRDMCCY128F425E723,6622128
Miranda Lambert,Famous In A Small Town,11/10/2007,0.51,0.92,0.68,TRREIGS128F92C260E,6158990
Young Buck,Get Buck,4/14/2007,0.79,0.67,0.58,TRUIBFX128EF34064E,6037127
Cartel,Honestly,1/13/2007,0.43,0.88,0.59,TRPFDGS128F92F6DA2,5729589
Spice Girls,Headlines (Friendship Never Ends),11/24/2007,0.53,0.6,0.6,TRWXUMV128F4298470,6636330
Hannah Montana,Make Some Noise,7/14/2007,0.49,0.49,0.52,TRQXKRD128F4296397,6947463
Incubus,Dig,5/12/2007,0.45,0.88,0.47,TRIMPFQ128F42B3024,5669346
Gary Allan,A Feelin' Like That,5/5/2007,0.56,0.82,0.5,TRRXTKV128EF3570CB,6006016
Avril Lavigne,Hot,12/8/2007,0.45,0.83,0.39,TRCEEXA12903CED273,6185652
Hilary Duff,Stranger,8/4/2007,0.49,0.57,0.61,TRCHAJL128F9325737,6915539
Joe Nichols,Another Side Of You,11/17/2007,0.53,0.25,0.76,TRMKGXJ128F423A067,7273757
Robin Thicke,Can U Believe,9/22/2007,0.72,0.23,0.43,TRVSFYH128F42639B7,5552798
Eric Church,Guys Like Me,7/28/2007,0.41,0.75,0.6,TRNKRER128F147B0CC,9660301
Hannah Montana,True Friend,7/14/2007,0.41,0.78,0.59,TRTJLBL128F42963BC,6947461
Katy Perry,I Kissed A Girl,7/5/2008,0.68,0.43,0.7,TRONBHE128F92D6309,7610293
Leona Lewis,Bleeding Love,4/5/2008,0.65,0.95,0.74,TRDHBPQ128F425EA1E,6639891
Rihanna,Disturbia,8/23/2008,0.76,0.65,0.79,TRBPKMI128F92E6F37,8101893
Mariah Carey,Touch My Body,4/12/2008,0.71,0.34,0.85,TRBECNW128F426BE82,8439445
Rihanna,Take A Bow,5/24/2008,0.71,0.27,0.61,TRBSWCE128F42556A1,7272188
Britney Spears,Womanizer,10/25/2008,0.57,0.86,0.79,TRBIDGR128F932FC6C,7783473
Chris Brown,With You,2/16/2008,0.65,0.7,0.66,TRDEPXF12903CFA385,7320152
Chris Brown,Forever,8/16/2008,0.51,0.62,0.58,TRAAPVV128F425D64C,8957153
David Archuleta,Crush,8/30/2008,0.6,0.65,0.44,TRVWFJC128F93166A8,8060569
Rihanna,Don't Stop The Music,2/16/2008,0.82,0.39,0.68,TRADDXS12903CEDB38,7272176
Kanye West,Love Lockdown,10/4/2008,0.76,0.22,0.09,TRDATLH128F92F28AA,7808583
Katy Perry,Hot N Cold,11/22/2008,0.72,0.79,0.76,TRBPDLR128F92C5DD7,7610298
Britney Spears,Circus,12/20/2008,0.79,0.69,0.76,TRHFGRA128F92D309A,7783574
David Cook,The Time Of My Life,6/7/2008,0.41,0.58,0.29,TRNFHBE128F425D62C,8576177
Sara Bareilles,Love Song,3/8/2008,0.59,0.77,0.59,TRCUKHR128F92DF656,9418161
M.I.A.,Paper Planes,9/27/2008,0.56,0.57,0.47,TRWVTDX128F931ECEF,6370825
Jonas Brothers,Burnin' Up,7/12/2008,0.43,0.63,0.78,TRMHXBU128F932A16D,8895393
Lil Wayne,A Milli,8/9/2008,0.65,0.68,0.75,TRDVEYF128F92F4A4C,7329113
Finger Eleven,Paralyzer,1/5/2008,0.61,0.94,0.79,TROBUUZ128F4263002,7454472
Ne-Yo,Closer,9/27/2008,0.66,0.67,0.54,TRBTVVE128F930EE58,8082341
Snoop Dogg,Sensual Seduction,3/1/2008,0.69,0.83,0.74,TRDEOSW128F42435D0,7962113
Sean Kingston,Take You There,2/9/2008,0.69,0.87,0.78,TRZLFOG128F4260A16,6365215
Jonas Brothers,Tonight,8/16/2008,0.47,0.94,0.68,TRFCCTP128F93098D1,8895397
Miley Cyrus,7 Things,7/26/2008,0.59,0.54,0.6,TRHTOVS128F92EBF0E,8044941
Taylor Swift,Fearless,11/1/2008,0.59,0.71,0.44,TRAEJFS128F92DE220,8223014
Lupe Fiasco,Superstar,3/22/2008,0.62,0.24,0.63,TRLIHVN128F92EB281,9390067
Metro Station,Shake It,6/28/2008,0.62,0.93,0.85,TRCHNDS12903CBAE93,8280261
Miley Cyrus,See You Again,5/3/2008,0.56,0.94,0.37,TRAFZKY128F424C628,6297777
Taylor Swift,Change,8/30/2008,0.52,0.33,0.43,TRUVVME12903CBA350,9003882
Leona Lewis,Better In Time,10/25/2008,0.64,0.67,0.5,TRBQSQG12903CBD7D3,7178080
Natasha Bedingfield,Love Like This,2/9/2008,0.71,0.43,0.92,TRBEXUF128F92DF175,8433219
Taylor Swift,You're Not Sorry,11/15/2008,0.47,0.46,0.28,TRNNUMY12903CBA308,8775285
Jonas Brothers,A Little Bit Longer,8/23/2008,0.3,0.61,0.28,TRBNLBX128F92CB2B5,7469884
Alicia Keys,Like You'll Never See Me Again,2/16/2008,0.57,0.48,0.46,TRHATAE128F92E583E,8757524
John Mayer,Say,5/3/2008,0.29,0.71,0.48,TRUTDXU128F425D526,7363485
Trace Adkins,You're Gonna Miss This,4/12/2008,0.46,0.65,0.42,TRGWWNL128F4237470,7583744
Taylor Swift,Teardrops On My Guitar,3/1/2008,0.51,0.53,0.18,TRDLIHW128F92DE23B,8223028
Taylor Swift,White Horse,11/29/2008,0.55,0.14,0.22,TRAGUHD128F92DE226,8234293
Taylor Swift,Our Song,1/19/2008,0.53,0.66,0.54,TRPBRWD128F9316946,8234302
Jonas Brothers,Pushin' Me Away,8/2/2008,0.47,0.89,0.43,TRBAGOS128F93098C7,8895400
Jordin Sparks,One Step At A Time,9/6/2008,0.54,0.9,0.64,TRCGYOB128F92DFA37,8638495
3 Doors Down,It's Not My Time,6/7/2008,0.52,0.93,0.28,TRQELLR128F424EACF,8770860
Rick Ross,The Boss,5/3/2008,0.45,0.78,0.63,TRIDTUJ12903CE8E29,6987821
David Cook,Light On,10/18/2008,0.44,0.83,0.39,TRMKCCV128F92EB22E,8576167
J. Holiday,Suffocate,2/23/2008,0.54,0.22,0.5,TRRGZTI128F4255806,7718475
Britney Spears,Piece Of Me,2/9/2008,0.78,0.57,0.79,TROKYBP128F425BBF0,6603757
Daughtry,What About Now,4/26/2008,0.33,0.83,0.3,TRZPUPN128F92E3AAD,5673095
Mariah Carey,Bye Bye,5/31/2008,0.78,0.55,0.79,TRQWOVY128F424EA2C,8439456
Fall Out Boy,Beat It,4/19/2008,0.55,0.94,0.84,TRQHUZE128F42385E8,7537793
Zac Brown Band,Chicken Fried,12/6/2008,0.56,0.72,0.79,TRXOYOZ12903D0DE53,7868879
Colbie Caillat,Realize,5/17/2008,0.51,0.35,0.38,TRDJIPJ128F9321317,8425818
Saving Abel,Addicted,11/22/2008,0.49,0.84,0.59,TROSOML128F426E74E,7339379
The-Dream,I Luv Your Girl,7/26/2008,0.7,0.44,0.03,TRITCNY128F92DCF0C,9560409
Jonas Brothers,Play My Music,7/5/2008,0.46,0.87,0.8,TRJKBEN128F424C62F,7887968
Fall Out Boy,I Don't Care,9/27/2008,0.63,0.38,0.6,TRAPNAO128F9309815,7736654
Kid Rock,All Summer Long,9/13/2008,0.72,0.84,0.93,TRPUBKO128F933CA62,6566191
Shwayze,Corona And Lime,8/16/2008,0.86,0.74,0.9,TRBLUTW128F42BA8E3,7517445
Keyshia Cole,I Remember,2/23/2008,0.34,0.73,0.34,TRFBJWP128F42503E0,6516578
Jennifer Hudson,Spotlight,11/8/2008,0.67,0.96,0.29,TREWPLX128F92F4350,7619849
Daughtry,Feels Like Tonight,4/26/2008,0.48,0.9,0.33,TRLZTKH128F42BC18A,8077360
Jonas Brothers,When You Look Me In The Eyes,3/8/2008,0.38,0.44,0.5,TRZRVWF128F424EA0B,8895404
Gavin Rossdale,Love Remains The Same,10/11/2008,0.41,0.49,0.09,TRAZTBZ128F4274A59,8756755
Duffy,Mercy,5/31/2008,0.81,0.76,0.92,TRNEAFW128F92EB261,7289244
Keyshia Cole,Heaven Sent,7/26/2008,0.63,0.74,0.4,TRWVKHI128F92F28E4,6516580
Taylor Swift,Picture To Burn,5/17/2008,0.65,0.5,0.64,TRGKQZW12903CCB4B8,7163523
Kanye West,Flashing Lights,2/2/2008,0.62,0.48,0.54,TRCEIKR128F424A017,7789615
Carrie Underwood,Just A Dream,11/29/2008,0.52,0.77,0.36,TREXDTF12903CA528F,6585138
Joe Jonas,Gotta Find You,7/5/2008,0.44,0.71,0.51,TRCVSDT128F424C631,7358508
Jazmine Sullivan,Bust Your Windows,12/6/2008,0.68,0.67,0.87,TRQDLMW128F92D4F29,7697529
Metallica,The Day That Never Comes,9/6/2008,0.26,0.77,0.33,TRETNLB128F92C7A40,7575158
Montgomery Gentry,Roll With Me,12/20/2008,0.55,0.63,0.44,TRJLLYP12903CE94A1,7667263
Taylor Swift,Should've Said No,8/9/2008,0.4,0.75,0.45,TRALIEV128F92DE23C,8775292
Lifehouse,Whatever It Takes,5/17/2008,0.44,0.87,0.54,TRDWIRV128F429CBD7,6261447
Brad Paisley,I'm Still A Guy,5/31/2008,0.48,0.58,0.45,TROUGBV128F92C2176,6212112
Cast Of Camp Rock,We Rock,7/5/2008,0.63,0.94,0.8,TREVODX128F424C62D,7358506
Guns N' Roses,Chinese Democracy,11/29/2008,0.47,0.79,0.15,TRPUKZG128F92F5E78,7721996
Darius Rucker,Don't Think I Don't Think About It,9/20/2008,0.58,0.76,0.43,TRXXVOG128F92F411D,7605027
Jazmine Sullivan,Need U Bad,10/4/2008,0.52,0.67,0.36,TRDBQWM128F92C9DE3,7697530
Fat Joe,I Won't Tell,3/29/2008,0.6,0.82,0.35,TRHPTHP128F42317BB,6997010
Flobots,Handlebars,8/9/2008,0.7,0.56,0.5,TRRREST128F92CAC38,7078932
Brad Paisley,Letter To Me,2/16/2008,0.43,0.46,0.32,TRJYUAF128F92C2173,6212111
Flyleaf,All Around Me,6/28/2008,0.52,0.54,0.41,TRDILGU128F4241B00,9209140
Coldplay,Violet Hill,5/24/2008,0.33,0.57,0.12,TRGDQFS128F933AD5C,8822076
Kenny Chesney,Everybody Wants To Go To Heaven,8/30/2008,0.63,0.38,0.92,TRUEHKV128F92E3C7D,7708271
Chris Brown,Take You Down,6/14/2008,0.45,0.63,0.6,TRDDQJE128F9324B38,7320151
Britney Spears,Break The Ice,5/24/2008,0.71,0.89,0.82,TRAODGF128F92F3FF9,6762793
Boys Like Girls,Hero/Heroine,1/12/2008,0.41,0.89,0.35,TRTWKAN128F425AEEF,5320208
Demi Lovato,Get Back,8/30/2008,0.55,0.83,0.71,TRVUFYR128F9335289,7529715
Keith Urban,You Look Good In My Shirt,8/16/2008,0.58,0.91,0.74,TRIEQGG128E07947EF,1128022
Brad Paisley,Waitin' On A Woman,9/13/2008,0.49,0.42,0.36,TRGRCYE128F42AE37F,4026259
Usher,Trading Places,12/27/2008,0.65,0.59,0.31,TRAJRIT128F92F4352,7221918
Enur,Calabria 2008,3/8/2008,0.92,0.43,0.48,TRCJRKC128F92EF243,8612788
Shwayze,Buzzin',8/9/2008,0.84,0.56,0.31,TRYYWSR128F42BA8E5,7517446
Jack Johnson,If I Had Eyes,1/5/2008,0.78,0.56,0.75,TRNGYLZ128F932F28A,8682270
Maroon 5,Won't Go Home Without You,2/16/2008,0.67,0.49,0.41,TRFVKNJ128F425D347,6216310
Phil Vassar,Love Is A Beautiful Thing,5/17/2008,0.58,0.77,0.54,TRHGMPI128F42480AA,8326586
Metallica,Cyanide,9/20/2008,0.31,0.98,0.48,TRWSKSX128F93073AE,7604588
Maroon 5,If I Never See Your Face Again,7/26/2008,0.77,0.8,0.91,TRBZUPO128F4247F92,6161110
John Mayer,Free Fallin',7/19/2008,0.36,0.07,0.44,TRZIOZV128F92FD03B,7346353
Cascada,What Hurts The Most,3/22/2008,0.56,0.99,0.3,TRDNVND128F4235434,7786683
Lady Antebellum,Love Don't Live Here,5/10/2008,0.65,0.86,0.64,TRIFBVQ128F932A16C,7111933
Alicia Keys,Teenage Love Affair,6/28/2008,0.51,0.42,0.57,TRWDBJA128F9324C6F,8757528
Chris Cagle,What Kinda Gone,4/5/2008,0.47,0.86,0.68,TRMBUII12903CC53C9,6958710
Weezer,Pork And Beans,6/21/2008,0.58,0.43,0.75,TRKJQTO128F4249879,7269730
Seether,Fake It,1/5/2008,0.61,0.95,0.6,TRBHBSN128F427164E,8397638
Miley Cyrus,Breakout,8/9/2008,0.44,0.84,0.79,TRGQVNH128F92F62A2,7409853
Kings Of Leon,Sex On Fire,11/29/2008,0.52,0.65,0.62,TRDHEPW128F933AD5B,7562164
Chuck Wicks,Stealing Cinderella,3/22/2008,0.51,0.38,0.31,TRIEDBK128F92F2ABE,7185397
Mariah Carey,I'll Be Lovin' U Long Time,8/30/2008,0.47,0.73,0.44,TRGNDNE128F92E50F5,8439451
Robin Thicke,Magic,9/20/2008,0.73,0.6,0.69,TRBELUD128F92CFCF5,7632369
Jason Aldean,Laughed Until We Cried,4/19/2008,0.55,0.48,0.32,TRHFPNH12903CE3093,6229794
Ferras,Hollywood's Not America,5/17/2008,0.48,0.62,0.59,TRQUQHQ128F425D8A3,7061124
Paula Abdul,Dance Like There's No Tomorrow,3/29/2008,0.73,0.62,0.87,TRWXOQQ128F427D49E,8510337
Chris Brown,This Christmas,1/5/2008,0.54,0.59,0.39,TROFLVT128F425EDEA,7875857
Keith Urban,Everybody,1/26/2008,0.54,0.52,0.17,TRAAMRE128F4298E7D,5673585
Jessica Simpson,Come On Over,7/12/2008,0.66,0.85,0.54,TRMQVRI128F92C9B25,7581728
Rocko,Umma Do Me,3/15/2008,0.66,0.68,0.27,TRJXMPH128F424A016,7007460
Lil Wayne,3 Peat,6/28/2008,0.76,0.65,0.44,TRCYCQW128F4274A27,7329111
Craig Morgan,International Harvester,3/8/2008,0.49,0.89,0.53,TROMDMC12903CE3041,7768557
Puddle Of Mudd,Psycho,5/17/2008,0.58,0.8,0.47,TRWLGWD128F932294E,6544673
Usher,Moving Mountains,8/2/2008,0.72,0.74,0.38,TRAOGHG12903CA3B89,7221919
Kanye West,Homecoming,6/28/2008,0.67,0.74,0.9,TRVLVXQ128F9301DD3,8101775
Miley Cyrus,Start All Over,1/19/2008,0.41,0.93,0.38,TRZHDSV128F42963CF,6297783
Britney Spears,Shattered Glass,12/20/2008,0.82,0.51,0.38,TRNYARN128F92FDB2B,7783577
Toby Keith,She's A Hottie,5/31/2008,0.57,0.89,0.76,TRLBRRB128F4242DFD,7178522
C-Side,Boyfriend/Girlfriend,5/10/2008,0.66,0.33,0.23,TRRNUHK128F934A56F,6944440
Taylor Swift,The Way I Loved You,11/29/2008,0.43,0.73,0.44,TRANHYE128F92DE232,8223023
Dierks Bentley,Trying To Stop Your Leaving,5/24/2008,0.58,0.58,0.41,TREIKFM128F14886FE,5577037
Lenny Kravitz,I'll Be Waiting,2/23/2008,0.63,0.19,0.53,TRIHURN128F4247870,7204676
September,Cry For You,10/11/2008,0.53,0.99,0.76,TREOMYM128F9302970,7106548
Boys Like Girls,Thunder,8/30/2008,0.41,0.5,0.48,TRKQESG128F425AEF1,5320210
Amy Winehouse,You Know I'm No Good,3/1/2008,0.69,0.77,0.51,TRETXIX128F1496082,5611743
Keri Hilson,Energy,9/20/2008,0.43,0.77,0.62,TRCKSVH128F9359228,9463171
will.i.am,It's A New Day,11/22/2008,0.75,0.74,0.48,TRSQDUA128F92FA7E0,9451187
Hannah Montana,Rock Star,2/16/2008,0.48,0.94,0.64,TRWYEVB12903CA449C,6947465
Marvin Sapp,Never Would Have Made It,7/12/2008,0.4,0.12,0.3,TRKHNWQ128F931850A,6801075
Alicia Keys,Superwoman,10/18/2008,0.55,0.49,0.11,TRCFLSZ128F425E9B2,8865713
Joshua Radin,I'd Rather Be With You,9/27/2008,0.43,0.7,0.36,TRBGCQP128F92E36CB,7594228
Chuck Wicks,All I Ever Wanted,11/1/2008,0.54,0.76,0.58,TRBTIZV128F92F2ABA,7185395
Julianne Hough,That Song In My Head,6/7/2008,0.5,0.81,0.8,TRWNKRJ128F424809C,7580951
Erykah Badu,Honey,3/15/2008,0.44,0.44,0.47,TRXQTYH128F427B166,7700452
Jonas Brothers,BB Good,8/30/2008,0.65,0.87,0.88,TRFCOTF128F93098C0,8895392
Vanessa Hudgens,Sneakernight,7/19/2008,0.8,0.9,0.81,TRAJSOD128F9339CD6,7361038
Augustana,Sweet And Low,5/17/2008,0.35,0.01,0.19,TRJHALL128F92C48B6,7146005
Foo Fighters,Long Road To Ruin,3/29/2008,0.31,0.68,0.29,TRBCHPT128F425E20D,6893061
David Archuleta,Angels,11/15/2008,0.43,0.54,0.29,TRCAQXK128F92EB3DA,8964144
Plain White T's,Our Time Now,1/19/2008,0.55,0.63,0.96,TRSYFWL128F42AC944,6274118
Ray LaMontagne,You Are The Best Thing,11/1/2008,0.57,0.72,0.86,TRWJHTB128F92D8656,9268352
Enrique Iglesias,Lloro Por Ti,11/8/2008,0.7,0.74,0.33,TRUQGGJ128F427E02B,7231980
Randy Houser,Anything Goes,12/27/2008,0.46,0.25,0.26,TRXIZRE128F92CDB0B,8110930
Landon Pigg,Falling In Love At A Coffee Shop,1/5/2008,0.47,0.55,0.22,TREWJXP12903CCE619,9191550
Taylor Swift,Hey Stephen,11/29/2008,0.83,0.53,0.85,TRVYJCY128F92DE225,8234292
Bruce Springsteen,Girls in Their Summer Clothes,2/2/2008,0.43,0.75,0.65,TRPSFCY128F92F5B73,6522930
Gary Allan,Learning How To Bend,7/26/2008,0.51,0.72,0.33,TRYWWQC128F933761F,6588638
Josh Turner,Another Try,6/21/2008,0.48,0.47,0.26,TRTDHSB128F422B90F,6612731
Ne-Yo,Go On Girl,4/5/2008,0.68,0.52,0.6,TRQUSUF128F424A022,6104958
Colbie Caillat,Dreams Collide,5/17/2008,0.51,0.45,0.04,TRPWEWO128F424F0D2,7729346
Ashlee Simpson,Little Miss Obsessive,5/10/2008,0.55,0.91,0.41,TRPLQWD128F422BDA8,7559141
Kellie Pickler,Things That Never Cross A Man's Mind,4/19/2008,0.66,0.87,0.76,TROMEDO128F42BBAEE,5641874
Lil Wayne,I'm Me,2/16/2008,0.56,0.81,0.22,TRVXZVA128F4252E27,9726793
Kate Voegele,Kindly Unspoken,2/9/2008,0.41,0.36,0.43,TRVANOX128F92FA7F4,6239511
Meryl Streep,Mamma Mia,8/9/2008,0.74,0.84,0.77,TRZURCC128F4247F95,7392828
Owl City,Fireflies,11/7/2009,0.6,0.67,0.52,TRCSKUD12903CFAD9D,9644379
Kelly Clarkson,My Life Would Suck Without You,2/7/2009,0.47,0.88,0.43,TRACAKD128F92D5D38,8225451
Lady GaGa,Poker Face,4/11/2009,0.8,0.87,0.95,TRAZWGK128F93141E3,9206880
Jason DeRulo,Whatcha Say,11/14/2009,0.58,0.42,0.76,TRBCFQK12903CA5CE2,9647187
Britney Spears,3,10/24/2009,0.6,0.86,0.5,TRARSKA128F9336A04,9123709
Lady GaGa,Bad Romance,12/5/2009,0.7,0.94,0.8,TRACFSA12903CC089B,9113736
